Call_Id,Call_Arrival_Time,Skill_ID,Agent_ID,Agent,Date,Time,Answered_YN,Answered_Time,Call_Departure_Time,Resolved,Speed_of_Answer_Seconds,AvgTalkDuration,Satisfaction_Rating
ID00931,1/5/2024 13:15,Customer_Service,Agent_F,F,1/5/2024,13:15:34,Y,1/5/2024 13:15,1/5/2024 13:17,Y,15,2:06,4
ID00932,01/28/2024 11:48,Customer_Service,Agent_F,F,01/28/2024,11:48:47,Y,01/28/2024 11:49,01/28/2024 11:51,Y,28,2:34,3
ID00933,01/22/2024 14:17,Retention,Agent_G,G,01/22/2024,14:17:03,Y,01/22/2024 14:17,01/22/2024 14:17,Y,17,0:30,3
ID00934,01/27/2024 09:30,New_Accounts,Agent_E,E,01/27/2024,9:30:45,Y,01/27/2024 09:30,01/27/2024 09:35,Y,6,4:28,3
ID00935,01/22/2024 09:12,Technical_Support,Agent_B,B,01/22/2024,9:12:57,Y,01/22/2024 09:13,01/22/2024 09:15,N,18,2:27,3
ID00936,1/10/2024 9:06,Sales,Agent_B,B,1/10/2024,9:06:10,Y,1/10/2024 9:06,1/10/2024 9:10,N,33,3:37,3
ID00937,01/17/2024 08:18,Customer_Service,Agent_C,C,01/17/2024,8:18:26,Y,01/17/2024 08:18,01/17/2024 08:20,Y,3,2:20,3
ID00938,01/24/2024 08:18,Technical_Support,Agent_C,C,01/24/2024,8:18:12,Y,01/24/2024 08:18,01/24/2024 08:20,Y,19,2:10,2
ID00939,1/11/2024 14:37,Sales,Agent_E,E,1/11/2024,14:37:21,Y,1/11/2024 14:37,1/11/2024 14:40,Y,11,2:49,3
ID00940,01/17/2024 16:28,Customer_Service,Agent_C,C,01/17/2024,16:28:29,N,,,N,,,
ID00941,1/10/2024 10:50,Customer_Service,Agent_D,D,1/10/2024,10:50:16,N,,,N,,,
ID00942,01/25/2024 08:09,Technical_Support,Agent_C,C,01/25/2024,8:09:22,Y,01/25/2024 08:09,01/25/2024 08:15,Y,28,5:39,2
ID00943,01/18/2024 12:11,Customer_Service,Agent_C,C,01/18/2024,12:11:11,Y,01/18/2024 12:11,01/18/2024 12:14,Y,26,3:20,3
ID00944,1/11/2024 17:08,Retention,Agent_E,E,1/11/2024,17:08:28,Y,1/11/2024 17:08,1/11/2024 17:12,Y,5,3:30,4
ID00945,01/22/2024 13:22,Billing,Agent_D,D,01/22/2024,13:22:09,Y,01/22/2024 13:22,01/22/2024 13:26,Y,38,3:50,3
ID00946,1/1/2024 14:59,New_Accounts,Agent_H,H,1/1/2024,14:59:31,N,,,N,,,
ID00947,1/5/2024 8:47,Customer_Service,Agent_F,F,1/5/2024,8:47:34,Y,1/5/2024 8:47,1/5/2024 8:50,Y,5,3:09,3
ID00948,01/29/2024 12:48,Retention,Agent_H,H,01/29/2024,12:48:36,Y,01/29/2024 12:48,01/29/2024 12:52,Y,3,3:24,3
ID00949,01/16/2024 08:08,Retention,Agent_G,G,01/16/2024,8:08:43,Y,01/16/2024 08:09,01/16/2024 08:10,Y,22,1:23,3
ID00950,1/8/2024 15:22,Billing,Agent_D,D,1/8/2024,15:22:05,Y,1/8/2024 15:22,1/8/2024 15:24,Y,49,1:09,2
ID00951,01/30/2024 12:12,Technical_Support,Agent_H,H,01/30/2024,12:12:01,Y,01/30/2024 12:12,01/30/2024 12:14,N,4,2:19,3
ID00952,01/17/2024 14:12,Sales,Agent_A,A,01/17/2024,14:12:31,N,,,N,,,
ID00953,1/12/2024 14:09,New_Accounts,Agent_F,F,1/12/2024,14:09:45,Y,1/12/2024 14:10,1/12/2024 14:13,Y,16,3:32,3
ID00954,1/12/2024 13:19,Customer_Service,Agent_B,B,1/12/2024,13:19:28,Y,1/12/2024 13:19,1/12/2024 13:25,N,10,5:33,3
ID00955,01/24/2024 14:51,Sales,Agent_G,G,01/24/2024,14:51:28,Y,01/24/2024 14:51,01/24/2024 14:55,Y,5,3:39,4
ID00956,01/27/2024 17:38,Technical_Support,Agent_F,F,01/27/2024,17:38:05,Y,01/27/2024 17:38,01/27/2024 17:42,N,5,4:44,3
ID00957,1/11/2024 9:59,Sales,Agent_B,B,1/11/2024,9:59:37,Y,1/11/2024 10:00,1/11/2024 10:02,Y,32,2:29,4
ID00958,1/9/2024 14:11,Retention,Agent_E,E,1/9/2024,14:11:35,Y,1/9/2024 14:12,1/9/2024 14:13,N,37,1:15,3
ID00959,1/10/2024 16:31,Sales,Agent_E,E,1/10/2024,16:31:02,Y,1/10/2024 16:31,1/10/2024 16:34,Y,18,2:48,3
ID00960,01/18/2024 15:14,Customer_Service,Agent_C,C,01/18/2024,15:14:01,Y,01/18/2024 15:14,01/18/2024 15:16,N,2,2:53,3
ID00961,01/27/2024 15:07,Customer_Service,Agent_D,D,01/27/2024,15:07:41,Y,01/27/2024 15:07,01/27/2024 15:10,Y,15,2:17,3
ID00962,01/23/2024 11:01,New_Accounts,Agent_H,H,01/23/2024,11:01:07,N,,,N,,,
ID00963,1/3/2024 17:47,Sales,Agent_G,G,1/3/2024,17:47:23,N,,,N,,,
ID00964,01/21/2024 15:44,Customer_Service,Agent_A,A,01/21/2024,15:44:52,Y,01/21/2024 15:45,01/21/2024 15:48,Y,30,3:08,3
ID00965,1/2/2024 10:20,New_Accounts,Agent_C,C,1/2/2024,10:20:29,Y,1/2/2024 10:21,1/2/2024 10:22,Y,47,0:48,3
ID00966,1/12/2024 14:40,Billing,Agent_A,A,1/12/2024,14:40:58,Y,1/12/2024 14:41,1/12/2024 14:43,Y,22,1:41,3
ID00967,01/30/2024 09:32,Retention,Agent_C,C,01/30/2024,9:32:12,Y,01/30/2024 09:32,01/30/2024 09:36,Y,16,4:19,3
ID00968,1/6/2024 16:20,Sales,Agent_E,E,1/6/2024,16:20:55,Y,1/6/2024 16:21,1/6/2024 16:23,Y,7,1:59,4
ID00969,1/12/2024 9:34,Customer_Service,Agent_C,C,1/12/2024,9:34:37,Y,1/12/2024 9:34,1/12/2024 9:37,Y,17,2:50,3
ID00970,1/12/2024 15:26,Sales,Agent_C,C,1/12/2024,15:26:21,Y,1/12/2024 15:26,1/12/2024 15:30,Y,14,4:02,3
ID00971,1/8/2024 11:50,Billing,Agent_C,C,1/8/2024,11:50:57,Y,1/8/2024 11:51,1/8/2024 11:53,N,51,1:58,3
ID00972,1/4/2024 10:59,Sales,Agent_E,E,1/4/2024,10:59:01,Y,1/4/2024 10:59,1/4/2024 11:01,Y,4,2:54,3
ID00973,01/15/2024 17:33,Billing,Agent_C,C,01/15/2024,17:33:48,Y,01/15/2024 17:34,01/15/2024 17:36,Y,41,2:11,3
ID00974,01/27/2024 09:14,New_Accounts,Agent_C,C,01/27/2024,9:14:08,Y,01/27/2024 09:14,01/27/2024 09:15,Y,3,1:38,3
ID00975,1/7/2024 10:05,Customer_Service,Agent_A,A,1/7/2024,10:05:27,Y,1/7/2024 10:05,1/7/2024 10:08,Y,5,2:42,3
ID00976,01/25/2024 14:02,Billing,Agent_C,C,01/25/2024,14:02:12,Y,01/25/2024 14:02,01/25/2024 14:03,N,33,1:10,3
ID00977,1/2/2024 9:19,Sales,Agent_A,A,1/2/2024,9:19:42,Y,1/2/2024 9:20,1/2/2024 9:22,N,48,1:49,4
ID00978,1/7/2024 17:57,Technical_Support,Agent_F,F,1/7/2024,17:57:12,Y,1/7/2024 17:57,1/7/2024 18:01,Y,10,3:51,2
ID00979,01/24/2024 12:37,Customer_Service,Agent_C,C,01/24/2024,12:37:22,Y,01/24/2024 12:37,01/24/2024 12:39,Y,25,2:04,2
ID00980,01/27/2024 17:48,Technical_Support,Agent_C,C,01/27/2024,17:48:00,N,,,N,,,
ID00981,1/6/2024 16:00,Customer_Service,Agent_C,C,1/6/2024,16:00:46,N,,,N,,,
ID00982,01/28/2024 15:23,Retention,Agent_H,H,01/28/2024,15:23:44,Y,01/28/2024 15:23,01/28/2024 15:25,Y,15,1:48,3
ID00983,01/27/2024 13:24,Technical_Support,Agent_C,C,01/27/2024,13:24:27,Y,01/27/2024 13:24,01/27/2024 13:27,Y,12,2:24,2
ID00984,1/11/2024 9:29,Retention,Agent_H,H,1/11/2024,9:29:07,Y,1/11/2024 9:29,1/11/2024 9:31,Y,21,2:27,2
ID00985,01/18/2024 08:05,Customer_Service,Agent_F,F,01/18/2024,8:05:20,Y,01/18/2024 08:05,01/18/2024 08:07,Y,18,1:26,4
ID00986,1/10/2024 15:14,Customer_Service,Agent_F,F,1/10/2024,15:14:35,Y,1/10/2024 15:14,1/10/2024 15:15,Y,12,1:11,3
ID00987,01/27/2024 15:43,Sales,Agent_G,G,01/27/2024,15:43:23,Y,01/27/2024 15:43,01/27/2024 15:48,Y,5,4:33,3
ID00988,01/17/2024 09:07,New_Accounts,Agent_A,A,01/17/2024,9:07:09,Y,01/17/2024 09:07,01/17/2024 09:12,N,28,4:43,4
ID00989,1/6/2024 9:23,Sales,Agent_G,G,1/6/2024,9:23:12,Y,1/6/2024 9:23,1/6/2024 9:27,N,8,4:25,4
ID00990,01/24/2024 15:17,Customer_Service,Agent_E,E,01/24/2024,15:17:48,Y,01/24/2024 15:17,01/24/2024 15:18,N,9,0:48,3
ID00991,01/31/2024 14:22,Sales,Agent_G,G,01/31/2024,14:22:30,N,,,N,,,
ID00992,01/17/2024 12:09,New_Accounts,Agent_A,A,01/17/2024,12:09:49,Y,01/17/2024 12:09,01/17/2024 12:12,Y,5,2:22,3
ID00993,01/21/2024 10:01,Technical_Support,Agent_B,B,01/21/2024,10:01:06,Y,01/21/2024 10:01,01/21/2024 10:03,Y,18,1:58,3
ID00994,1/6/2024 14:38,Customer_Service,Agent_D,D,1/6/2024,14:38:43,Y,1/6/2024 14:39,1/6/2024 14:44,Y,25,5:41,3
ID00995,1/3/2024 16:49,Billing,Agent_D,D,1/3/2024,16:49:31,Y,1/3/2024 16:49,1/3/2024 16:53,Y,9,3:45,3
ID00996,01/17/2024 12:34,Sales,Agent_A,A,01/17/2024,12:34:21,N,,,N,,,
ID00997,1/2/2024 14:56,Sales,Agent_G,G,1/2/2024,14:56:58,Y,1/2/2024 14:57,1/2/2024 15:04,Y,16,7:02,3
ID00998,01/15/2024 08:02,Retention,Agent_G,G,01/15/2024,8:02:11,N,,,N,,,
ID00999,1/6/2024 15:27,Sales,Agent_G,G,1/6/2024,15:27:08,Y,1/6/2024 15:27,1/6/2024 15:30,Y,27,2:51,3
ID01000,01/22/2024 15:42,Technical_Support,Agent_H,H,01/22/2024,15:42:35,Y,01/22/2024 15:42,01/22/2024 15:45,N,13,3:01,2
ID01001,01/17/2024 08:25,Billing,Agent_H,H,01/17/2024,8:25:16,Y,01/17/2024 08:25,01/17/2024 08:27,Y,5,2:35,3
ID01002,1/10/2024 13:03,Sales,Agent_B,B,1/10/2024,13:03:01,Y,1/10/2024 13:03,1/10/2024 13:05,Y,32,1:34,3
ID01003,01/24/2024 17:01,Customer_Service,Agent_F,F,01/24/2024,17:01:48,Y,01/24/2024 17:02,01/24/2024 17:05,Y,24,3:33,3
ID01004,1/12/2024 14:22,Sales,Agent_B,B,1/12/2024,14:22:03,Y,1/12/2024 14:22,1/12/2024 14:23,Y,13,1:29,3
ID01005,1/3/2024 9:55,Billing,Agent_D,D,1/3/2024,9:55:19,Y,1/3/2024 9:55,1/3/2024 9:57,Y,13,2:03,2
ID01006,01/15/2024 14:36,Technical_Support,Agent_E,E,01/15/2024,14:36:32,Y,01/15/2024 14:36,01/15/2024 14:38,Y,20,1:43,3
ID01007,1/1/2024 13:24,Customer_Service,Agent_A,A,1/1/2024,13:24:36,Y,1/1/2024 13:25,1/1/2024 13:28,Y,26,3:20,3
ID01008,01/22/2024 11:21,Customer_Service,Agent_D,D,01/22/2024,11:21:31,Y,01/22/2024 11:21,01/22/2024 11:26,Y,20,4:43,3
ID01009,01/14/2024 11:31,Technical_Support,Agent_B,B,01/14/2024,11:31:40,Y,01/14/2024 11:32,01/14/2024 11:34,Y,26,2:41,3
ID01010,1/10/2024 12:03,Technical_Support,Agent_G,G,1/10/2024,12:03:19,Y,1/10/2024 12:03,1/10/2024 12:07,Y,37,3:08,3
ID01011,01/31/2024 09:45,Customer_Service,Agent_D,D,01/31/2024,9:45:54,Y,01/31/2024 09:47,01/31/2024 09:49,Y,83,2:11,2
ID01012,01/17/2024 15:27,Sales,Agent_A,A,01/17/2024,15:27:13,Y,01/17/2024 15:27,01/17/2024 15:29,Y,14,2:29,3
ID01013,01/26/2024 12:27,Technical_Support,Agent_C,C,01/26/2024,12:27:42,Y,01/26/2024 12:28,01/26/2024 12:28,Y,23,0:34,3
ID01014,01/17/2024 15:42,Customer_Service,Agent_A,A,01/17/2024,15:42:48,Y,01/17/2024 15:43,01/17/2024 15:45,Y,15,2:15,3
ID01015,1/6/2024 17:31,Customer_Service,Agent_F,F,1/6/2024,17:31:13,Y,1/6/2024 17:31,1/6/2024 17:33,Y,42,2:02,3
ID01016,01/26/2024 17:54,Sales,Agent_A,A,01/26/2024,17:54:49,Y,01/26/2024 17:54,01/26/2024 17:58,Y,8,3:12,3
ID01017,1/5/2024 11:09,New_Accounts,Agent_E,E,1/5/2024,11:09:47,Y,1/5/2024 11:10,1/5/2024 11:12,Y,26,2:14,3
ID01018,01/28/2024 09:40,Customer_Service,Agent_E,E,01/28/2024,9:40:13,Y,01/28/2024 09:40,01/28/2024 09:43,Y,16,2:33,3
ID01019,1/9/2024 17:15,Technical_Support,Agent_C,C,1/9/2024,17:15:25,Y,1/9/2024 17:15,1/9/2024 17:17,Y,31,1:17,3
ID01020,01/27/2024 12:29,Sales,Agent_G,G,01/27/2024,12:29:31,Y,01/27/2024 12:29,01/27/2024 12:33,N,5,3:44,3
ID01021,1/7/2024 10:17,Customer_Service,Agent_D,D,1/7/2024,10:17:08,Y,1/7/2024 10:17,1/7/2024 10:18,Y,11,1:36,3
ID01022,01/28/2024 08:46,Sales,Agent_A,A,01/28/2024,8:46:31,N,,,N,,,
ID01023,1/3/2024 13:38,Sales,Agent_G,G,1/3/2024,13:38:19,N,,,N,,,
ID01024,01/22/2024 09:25,Customer_Service,Agent_C,C,01/22/2024,9:25:53,Y,01/22/2024 09:26,01/22/2024 09:31,Y,17,5:03,3
ID01025,01/17/2024 09:33,Customer_Service,Agent_E,E,01/17/2024,9:33:42,Y,01/17/2024 09:33,01/17/2024 09:37,Y,10,3:31,3
ID01026,01/20/2024 09:49,Technical_Support,Agent_H,H,01/20/2024,9:49:51,Y,01/20/2024 09:50,01/20/2024 09:54,Y,18,4:21,3
ID01027,01/30/2024 14:13,Billing,Agent_D,D,01/30/2024,14:13:09,N,,,N,,,
ID01028,01/15/2024 14:16,Sales,Agent_G,G,01/15/2024,14:16:55,Y,01/15/2024 14:17,01/15/2024 14:18,Y,6,1:31,2
ID01029,1/4/2024 13:34,Retention,Agent_E,E,1/4/2024,13:34:27,N,,,N,,,
ID01030,01/29/2024 10:23,Sales,Agent_E,E,01/29/2024,10:23:30,Y,01/29/2024 10:23,01/29/2024 10:26,N,13,2:54,3
ID01031,01/20/2024 08:53,Billing,Agent_C,C,01/20/2024,8:53:47,Y,01/20/2024 08:55,01/20/2024 09:00,Y,96,5:33,3
ID01032,1/8/2024 12:35,Technical_Support,Agent_F,F,1/8/2024,12:35:24,N,,,N,,,
ID01033,01/22/2024 09:34,Customer_Service,Agent_F,F,01/22/2024,9:34:55,Y,01/22/2024 09:35,01/22/2024 09:38,N,6,3:44,3
ID01034,01/13/2024 12:19,Sales,Agent_D,D,01/13/2024,12:19:05,Y,01/13/2024 12:19,01/13/2024 12:21,N,23,1:33,3
ID01035,1/6/2024 15:40,Sales,Agent_G,G,1/6/2024,15:40:20,Y,1/6/2024 15:40,1/6/2024 15:42,Y,22,2:01,3
ID01036,1/3/2024 15:30,New_Accounts,Agent_E,E,1/3/2024,15:30:47,Y,1/3/2024 15:31,1/3/2024 15:33,N,28,2:23,3
ID01037,01/27/2024 09:52,Sales,Agent_A,A,01/27/2024,9:52:10,Y,01/27/2024 09:52,01/27/2024 09:54,Y,2,2:16,3
ID01038,01/27/2024 16:47,Billing,Agent_C,C,01/27/2024,16:47:20,Y,01/27/2024 16:47,01/27/2024 16:50,Y,11,3:19,3
ID01039,1/6/2024 15:50,New_Accounts,Agent_G,G,1/6/2024,15:50:41,Y,1/6/2024 15:50,1/6/2024 15:52,Y,11,1:32,3
ID01040,01/19/2024 09:07,Sales,Agent_B,B,01/19/2024,9:07:10,Y,01/19/2024 09:07,01/19/2024 09:08,Y,40,0:38,3
ID01041,01/26/2024 13:28,Billing,Agent_C,C,01/26/2024,13:28:30,Y,01/26/2024 13:28,01/26/2024 13:32,Y,5,4:24,3
ID01042,01/27/2024 13:51,Retention,Agent_H,H,01/27/2024,13:51:18,Y,01/27/2024 13:51,01/27/2024 13:53,Y,17,1:27,2
ID01043,01/13/2024 17:14,Billing,Agent_D,D,01/13/2024,17:14:01,N,,,N,,,
ID01044,01/15/2024 11:16,New_Accounts,Agent_A,A,01/15/2024,11:16:44,Y,01/15/2024 11:17,01/15/2024 11:18,Y,21,1:03,3
ID01045,1/9/2024 10:05,Sales,Agent_A,A,1/9/2024,10:05:23,Y,1/9/2024 10:05,1/9/2024 10:06,Y,35,0:30,3
ID01046,01/25/2024 15:52,Sales,Agent_B,B,01/25/2024,15:52:43,Y,01/25/2024 15:53,01/25/2024 15:55,Y,24,2:40,4
ID01047,01/28/2024 12:18,Sales,Agent_B,B,01/28/2024,12:18:47,Y,01/28/2024 12:19,01/28/2024 12:20,Y,32,0:58,3
ID01048,1/7/2024 12:46,Technical_Support,Agent_C,C,1/7/2024,12:46:43,Y,1/7/2024 12:46,1/7/2024 12:48,Y,8,1:37,2
ID01049,1/10/2024 12:15,Customer_Service,Agent_C,C,1/10/2024,12:15:39,Y,1/10/2024 12:15,1/10/2024 12:21,Y,19,5:16,3
ID01050,01/15/2024 09:00,Billing,Agent_F,F,01/15/2024,9:00:30,N,,,N,,,
ID01051,01/13/2024 11:45,Technical_Support,Agent_E,E,01/13/2024,11:45:24,Y,01/13/2024 11:45,01/13/2024 11:46,Y,4,1:12,3
ID01052,1/2/2024 13:59,Retention,Agent_G,G,1/2/2024,13:59:15,N,,,N,,,
ID01053,01/31/2024 17:45,Customer_Service,Agent_A,A,01/31/2024,17:45:47,Y,01/31/2024 17:45,01/31/2024 17:48,Y,9,2:17,3
ID01054,1/10/2024 14:42,Technical_Support,Agent_B,B,1/10/2024,14:42:23,Y,1/10/2024 14:43,1/10/2024 14:44,Y,43,1:20,2
ID01055,01/17/2024 15:59,Customer_Service,Agent_C,C,01/17/2024,15:59:21,Y,01/17/2024 16:00,01/17/2024 16:02,Y,41,2:51,3
ID01056,01/14/2024 10:16,Customer_Service,Agent_C,C,01/14/2024,10:16:07,Y,01/14/2024 10:16,01/14/2024 10:20,N,30,3:41,3
ID01057,1/9/2024 13:59,Sales,Agent_E,E,1/9/2024,13:59:27,Y,1/9/2024 13:59,1/9/2024 14:08,Y,19,8:47,3
ID01058,1/9/2024 16:20,Technical_Support,Agent_F,F,1/9/2024,16:20:27,Y,1/9/2024 16:20,1/9/2024 16:24,Y,25,4:00,4
ID01059,01/31/2024 10:35,New_Accounts,Agent_H,H,01/31/2024,10:35:54,Y,01/31/2024 10:36,01/31/2024 10:38,Y,11,1:59,3
ID01060,1/8/2024 10:02,New_Accounts,Agent_G,G,1/8/2024,10:02:30,Y,1/8/2024 10:02,1/8/2024 10:04,N,5,1:38,3
ID01061,01/30/2024 15:02,Retention,Agent_H,H,01/30/2024,15:02:28,Y,01/30/2024 15:03,01/30/2024 15:07,Y,46,4:03,3
ID01062,01/24/2024 10:07,Retention,Agent_G,G,01/24/2024,10:07:22,Y,01/24/2024 10:07,01/24/2024 10:15,Y,10,7:35,3
ID01063,01/17/2024 12:36,Customer_Service,Agent_C,C,01/17/2024,12:36:57,Y,01/17/2024 12:37,01/17/2024 12:45,N,8,8:22,3
ID01064,01/17/2024 17:11,Sales,Agent_D,D,01/17/2024,17:11:26,Y,01/17/2024 17:12,01/17/2024 17:14,Y,39,2:41,3
ID01065,01/29/2024 13:01,Retention,Agent_B,B,01/29/2024,13:01:18,Y,01/29/2024 13:01,01/29/2024 13:05,Y,24,4:00,4
ID01066,01/31/2024 09:53,Customer_Service,Agent_A,A,01/31/2024,9:53:20,Y,01/31/2024 09:54,01/31/2024 09:56,Y,63,1:41,3
ID01067,01/16/2024 15:40,Sales,Agent_A,A,01/16/2024,15:40:17,Y,01/16/2024 15:40,01/16/2024 15:44,Y,2,4:15,4
ID01068,01/20/2024 15:20,Customer_Service,Agent_C,C,01/20/2024,15:20:46,Y,01/20/2024 15:20,01/20/2024 15:23,Y,1,2:37,3
ID01069,01/21/2024 12:20,Customer_Service,Agent_A,A,01/21/2024,12:20:51,Y,01/21/2024 12:21,01/21/2024 12:22,Y,21,1:07,3
ID01070,1/3/2024 14:16,Retention,Agent_H,H,1/3/2024,14:16:11,Y,1/3/2024 14:16,1/3/2024 14:18,N,14,2:01,3
ID01071,1/6/2024 14:49,Customer_Service,Agent_C,C,1/6/2024,14:49:25,Y,1/6/2024 14:49,1/6/2024 14:52,Y,4,2:43,3
ID01072,01/14/2024 12:57,Technical_Support,Agent_F,F,01/14/2024,12:57:43,Y,01/14/2024 12:57,01/14/2024 13:00,N,5,2:19,3
ID01073,01/17/2024 11:31,New_Accounts,Agent_H,H,01/17/2024,11:31:28,Y,01/17/2024 11:31,01/17/2024 11:34,Y,3,2:44,3
ID01074,1/3/2024 14:51,Technical_Support,Agent_H,H,1/3/2024,14:51:23,Y,1/3/2024 14:51,1/3/2024 14:54,Y,6,2:53,3
ID01075,01/17/2024 13:29,Retention,Agent_E,E,01/17/2024,13:29:43,N,,,N,,,
ID01076,01/17/2024 16:05,Technical_Support,Agent_B,B,01/17/2024,16:05:18,N,,,N,,,
ID01077,01/16/2024 12:09,Sales,Agent_E,E,01/16/2024,12:09:08,Y,01/16/2024 12:10,01/16/2024 12:10,Y,68,0:39,3
ID01078,1/10/2024 17:03,Customer_Service,Agent_A,A,1/10/2024,17:03:35,Y,1/10/2024 17:03,1/10/2024 17:10,Y,4,6:31,3
ID01079,01/14/2024 09:29,Retention,Agent_E,E,01/14/2024,9:29:42,Y,01/14/2024 09:29,01/14/2024 09:31,Y,5,1:36,3
ID01080,01/25/2024 16:01,Billing,Agent_H,H,01/25/2024,16:01:07,Y,01/25/2024 16:01,01/25/2024 16:05,Y,33,3:34,3
ID01081,01/13/2024 08:05,Technical_Support,Agent_E,E,01/13/2024,8:05:26,Y,01/13/2024 08:05,01/13/2024 08:07,Y,19,1:16,3
ID01082,01/25/2024 15:39,Technical_Support,Agent_C,C,01/25/2024,15:39:51,Y,01/25/2024 15:40,01/25/2024 15:41,Y,16,0:58,3
ID01083,01/20/2024 12:55,Technical_Support,Agent_B,B,01/20/2024,12:55:43,Y,01/20/2024 12:55,01/20/2024 12:56,Y,10,0:59,3
ID01084,1/6/2024 15:29,Sales,Agent_G,G,1/6/2024,15:29:44,Y,1/6/2024 15:29,1/6/2024 15:32,N,13,2:33,3
ID01085,01/20/2024 13:44,Sales,Agent_G,G,01/20/2024,13:44:43,Y,01/20/2024 13:44,01/20/2024 13:47,Y,16,2:55,3
ID01086,1/5/2024 8:12,New_Accounts,Agent_D,D,1/5/2024,8:12:07,N,,,N,,,
ID01087,1/7/2024 15:41,Sales,Agent_G,G,1/7/2024,15:41:09,Y,1/7/2024 15:41,1/7/2024 15:44,N,24,3:25,3
ID01088,01/18/2024 11:05,New_Accounts,Agent_C,C,01/18/2024,11:05:19,Y,01/18/2024 11:05,01/18/2024 11:07,Y,11,2:00,3
ID01089,1/6/2024 10:47,Billing,Agent_H,H,1/6/2024,10:47:44,Y,1/6/2024 10:47,1/6/2024 10:52,N,11,4:47,3
ID01090,01/19/2024 11:12,Billing,Agent_H,H,01/19/2024,11:12:18,Y,01/19/2024 11:12,01/19/2024 11:13,Y,5,1:07,3
ID01091,01/21/2024 14:26,Retention,Agent_G,G,01/21/2024,14:26:54,Y,01/21/2024 14:27,01/21/2024 14:27,Y,16,0:42,3
ID01092,01/17/2024 17:46,Technical_Support,Agent_H,H,01/17/2024,17:46:39,Y,01/17/2024 17:46,01/17/2024 17:56,Y,16,9:22,3
ID01093,1/1/2024 14:36,Billing,Agent_F,F,1/1/2024,14:36:20,N,,,N,,,
ID01094,01/14/2024 15:07,New_Accounts,Agent_E,E,01/14/2024,15:07:31,Y,01/14/2024 15:07,01/14/2024 15:10,Y,10,2:25,3
ID01095,1/6/2024 12:46,Customer_Service,Agent_F,F,1/6/2024,12:46:12,Y,1/6/2024 12:46,1/6/2024 12:48,Y,5,2:02,3
ID01096,01/30/2024 13:58,Technical_Support,Agent_H,H,01/30/2024,13:58:38,Y,01/30/2024 13:58,01/30/2024 13:59,Y,4,0:38,3
ID01097,01/23/2024 14:26,Retention,Agent_F,F,01/23/2024,14:26:53,Y,01/23/2024 14:27,01/23/2024 14:31,Y,11,4:45,2
ID01098,01/28/2024 10:39,Retention,Agent_B,B,01/28/2024,10:39:13,Y,01/28/2024 10:39,01/28/2024 10:42,Y,12,3:01,3
ID01099,1/7/2024 10:38,Customer_Service,Agent_F,F,1/7/2024,10:38:31,N,,,N,,,
ID01100,01/16/2024 12:15,Billing,Agent_C,C,01/16/2024,12:15:13,Y,01/16/2024 12:15,01/16/2024 12:16,Y,16,1:27,2
ID01101,01/22/2024 10:11,New_Accounts,Agent_A,A,01/22/2024,10:11:52,Y,01/22/2024 10:12,01/22/2024 10:14,Y,10,2:08,4
ID01102,1/4/2024 17:14,Technical_Support,Agent_H,H,1/4/2024,17:14:07,Y,1/4/2024 17:15,1/4/2024 17:18,Y,72,2:50,3
ID01103,1/12/2024 8:49,Sales,Agent_B,B,1/12/2024,8:49:56,N,,,N,,,
ID01104,01/28/2024 16:38,Technical_Support,Agent_B,B,01/28/2024,16:38:42,N,,,N,,,
ID01105,01/15/2024 15:53,Retention,Agent_B,B,01/15/2024,15:53:48,Y,01/15/2024 15:54,01/15/2024 15:56,Y,28,2:04,3
ID01106,01/28/2024 09:52,Customer_Service,Agent_A,A,01/28/2024,9:52:35,Y,01/28/2024 09:53,01/28/2024 09:54,Y,26,1:50,3
ID01107,1/7/2024 13:10,Technical_Support,Agent_H,H,1/7/2024,13:10:46,Y,1/7/2024 13:11,1/7/2024 13:14,Y,40,2:57,3
ID01108,01/28/2024 09:09,New_Accounts,Agent_D,D,01/28/2024,9:09:41,Y,01/28/2024 09:10,01/28/2024 09:13,Y,53,3:22,3
ID01109,01/14/2024 08:15,New_Accounts,Agent_F,F,01/14/2024,8:15:53,Y,01/14/2024 08:16,01/14/2024 08:18,Y,27,2:15,4
ID01110,1/9/2024 13:45,Billing,Agent_D,D,1/9/2024,13:45:48,Y,1/9/2024 13:46,1/9/2024 13:48,Y,12,2:12,3
ID01111,01/14/2024 11:08,Billing,Agent_H,H,01/14/2024,11:08:51,N,,,N,,,
ID01112,01/31/2024 16:50,Billing,Agent_C,C,01/31/2024,16:50:43,Y,01/31/2024 16:51,01/31/2024 16:54,Y,29,3:25,2
ID01113,01/23/2024 16:04,Customer_Service,Agent_F,F,01/23/2024,16:04:05,N,,,N,,,
ID01114,1/6/2024 14:03,Customer_Service,Agent_C,C,1/6/2024,14:03:25,N,,,N,,,
ID01115,1/2/2024 16:18,Customer_Service,Agent_D,D,1/2/2024,16:18:26,Y,1/2/2024 16:18,1/2/2024 16:20,Y,10,2:02,3
ID01116,1/12/2024 8:52,Technical_Support,Agent_C,C,1/12/2024,8:52:17,Y,1/12/2024 8:52,1/12/2024 8:54,Y,38,1:35,3
ID01117,1/7/2024 16:39,Sales,Agent_G,G,1/7/2024,16:39:50,Y,1/7/2024 16:39,1/7/2024 16:44,N,8,4:52,3
